target_id	length	eff_length	est_counts	tpm
ENST00000524598	940	741	31.366	37.0391
ENST00000529657	842	643	71.8025	97.712
ENST00000532635	2457	2258	1982.34	768.198
ENST00000529364	868	669	0	0
ENST00000528981	755	556	18.7495	29.5077
ENST00000530063	220	21.4973	5.68359	231.344
ENST00000265689	2714	2515	796.16	277.001
ENST00000525155	1201	1002	36.2702	31.6739
ENST00000356135	1755	1556	20.9484	11.7804
ENST00000531341	524	325	34.621	93.2128
ENST00000304363	5718	5519	195.472	30.9915
ENST00000615954	4306	4107	134.889	28.7389
ENST00000441488	2816	2617	32.0214	10.7067
ENST00000427752	2475	2276	29.2013	11.2266
ENST00000401547	2666	2467	166.687	59.1222
ENST00000405515	2869	2670	87.6033	28.7097
ENST00000402789	1599	1400	22.3869	13.9922
ENST00000402185	1881	1682	12.7404	6.62793
ENST00000323599	653	454	0	0
ENST00000453170	594	395	0	0
ENST00000458496	556	357	0	0
ENST00000434573	585	386	0	0
ENST00000304271	2071	1872	937.132	438.04
ENST00000533310	980	781	65.2203	73.0719
ENST00000527280	533	334	22.6482	59.3343
ENST00000294304	5177	4978	792.611	139.323
ENST00000529993	5103	4904	0	0
ENST00000529702	586	387	15.389	34.7951
ENST00000528635	538	339	0	0
ENST00000533127	551	352	3.84941	9.56908
ENST00000529907	826	627	34.3226	47.8995
ENST00000529344	603	404	2.07082	4.48519
ENST00000534534	2968	2769	0.00114773	0.000362691
ENST00000524845	2771	2572	2.52872	0.860297
ENST00000393800	5072	4873	1807.31	324.531
ENST00000265637	4783	4584	258.373	49.3199
ENST00000524904	4292	4093	63.7823	13.6357
ENST00000393801	5069	4870	5.23759e-07	9.4107e-08
ENST00000265636	4794	4595	202.274	38.5189
ENST00000529710	3228	3029	0	0
ENST00000527403	4862	4663	158.508	29.7443
ENST00000531244	687	488	0	0
ENST00000534190	1980	1781	21.7571	10.6895
ENST00000525421	830	631	12.061	16.7253
ENST00000526593	570	371	9.32727	21.9988
ENST00000530734	576	377	15.8325	36.7476
ENST00000265643	749	550	0	0
ENST00000255087	2535	2336	0	0
ENST00000543240	843	644	1	1.35873
ENST00000443940	3495	3296	25.1395	6.67403
ENST00000544963	1235	1036	2.86053	2.41605
ENST00000540367	2496	2297	28.7889	10.9669
ENST00000376618	2635	2436	2.94489e-05	1.05782e-05
ENST00000265641	5238	5039	632.171	109.777
ENST00000539743	2382	2183	13.5249	5.42126
ENST00000538994	617	418	1.51491	3.17124
ENST00000565318	511	312	0	0
ENST00000569129	499	300	0	0
ENST00000561996	559	360	0	0
ENST00000450904	662	463	46.2587	87.4242
ENST00000362034	693	494	783.03	1386.98
ENST00000565125	2283	2084	11.8094	4.95848
ENST00000541279	764	565	40.5893	62.8611
ENST00000567045	932	733	16.7388	19.982
ENST00000544567	654	455	3.27676	6.30163
ENST00000541265	555	356	10.2968	25.3087
ENST00000676228	2603	2404	0	0
ENST00000675615	2914	2715	0	0
ENST00000255078	3914	3715	317.507	74.785
ENST00000545146	477	278	0	0
ENST00000674955	2512	2313	38.3242	14.4983
ENST00000674583	1213	1014	48.1881	41.5835
ENST00000675873	2633	2434	8.09084	2.90865
ENST00000539224	1055	856	0	0
ENST00000674597	358	159	0	0
ENST00000675469	423	224	0	0
ENST00000675683	447	248	0	0
ENST00000675118	3340	3141	0	0
ENST00000675464	343	144	0	0
ENST00000675119	487	288	0	0
ENST00000675305	555	356	0	0
ENST00000675684	362	163	0	0
ENST00000674745	400	201	1.56829	6.82729
ENST00000676182	1042	843	14.5067	15.0577
ENST00000674878	889	690	0	0
ENST00000674675	929	730	0	0
ENST00000675916	2283	2084	41.8144	17.5569
ENST00000309106	966	767	0	0
ENST00000441623	2282	2083	0	0
ENST00000309099	2132	1933	0	0
ENST00000320913	705	506	0	0
ENST00000294309	4969	4770	178.498	32.7442
ENST00000637504	2736	2537	124.825	43.0528
ENST00000635811	3824	3625	0	0
ENST00000542467	2000	1801	0	0
ENST00000637342	2856	2657	0	0
ENST00000637084	4622	4423	59.4272	11.7568
ENST00000692585	4622	4423	59.4272	11.7568
ENST00000641568	2695	2496	10.1683	3.56471
ENST00000686937	5447	5248	455.481	75.9444
ENST00000686237	5353	5154	153.173	26.0049
ENST00000308946	2287	2088	3	1.25722
ENST00000441339	2381	2182	0	0
ENST00000535407	2306	2107	0	0
ENST00000227507	4238	4039	204.3	44.2602
ENST00000536559	553	354	0	0
ENST00000538554	1000	801	2.50983	2.74177
ENST00000279147	2484	2285	138.439	53.0142
ENST00000536870	2274	2075	82.5877	34.827
ENST00000537272	988	789	26.8159	29.7396
ENST00000535657	709	510	3.2259	5.53478
ENST00000535542	951	752	10.4524	12.1624
ENST00000543562	444	245	0	0
ENST00000539414	817	618	13.078	18.5171
ENST00000441922	359	160	0	0
ENST00000542341	775	576	25.5909	38.876
ENST00000294312	1821	1622	0	0
ENST00000168712	3165	2966	0	0
ENST00000334134	1540	1341	0	0
ENST00000531349	4878	4679	0	0
ENST00000355303	4777	4578	0	0
ENST00000531604	789	590	0	0
ENST00000316296	2118	1919	0	0
ENST00000530676	3289	3090	0	0
ENST00000531300	577	378	0	0
ENST00000301838	1708	1509	587	340.383
ENST00000253925	5240	5041	549.937	95.4586
ENST00000389547	4133	3934	62.8089	13.9703
ENST00000532504	5159	4960	5.20852	0.918865
ENST00000530746	575	376	12.6784	29.5049
ENST00000532024	563	364	5.64999	13.582
ENST00000648755	6705	6506	0	0
ENST00000644155	5996	5797	5.40005	0.815105
ENST00000526262	4537	4338	63.8891	12.8871
ENST00000530798	710	511	0	0
ENST00000526369	564	365	0	0
ENST00000528750	1168	969	10.2306	9.23842
ENST00000533894	553	354	0	0
ENST00000530390	879	680	5.19774	6.68844
ENST00000638133	814	615	0	0
ENST00000528853	745	546	0	0
ENST00000346329	3272	3073	545.942	155.454
ENST00000301843	3249	3050	97.0584	27.8453
ENST00000376561	2247	2048	0	0
ENST00000529736	952	753	0	0
ENST00000533931	567	368	0	0
ENST00000601538	10830	10631	0.000123609	1.0174e-05
ENST00000409161	9208	9009	11.0129	1.06965
ENST00000654939	6493	6294	0.824393	0.114611
ENST00000338508	7271	7072	0	0
ENST00000659264	7550	7351	0	0
ENST00000656230	8238	8039	10.8334	1.17918
ENST00000412252	1378	1179	0	0
ENST00000426687	460	261	0.329219	1.10373
ENST00000645599	557	358	0	0
ENST00000534795	979	780	0	0
ENST00000355527	2627	2428	1578.56	568.893
ENST00000407721	2601	2402	70.1728	25.5632
ENST00000526780	2850	2651	0	0
ENST00000525346	2603	2404	1.26108e-05	4.59015e-06
ENST00000690257	2515	2316	0	0
ENST00000685320	2287	2088	0	0
ENST00000682708	2710	2511	0	0
ENST00000683287	2695	2496	66.9527	23.4716
ENST00000683714	2645	2446	0	0
ENST00000533800	837	638	0	0
ENST00000525137	996	797	14.7355	16.178
ENST00000527316	1732	1533	0	0
ENST00000682880	2472	2273	23.7506	9.1431
ENST00000531364	507	308	0	0
ENST00000529990	525	326	5.09004	13.6623
ENST00000527452	579	380	2.74178	6.31347
ENST00000319023	2679	2480	1137.97	401.512
ENST00000529120	574	375	37.3567	87.1679
ENST00000528509	2999	2800	135.159	42.2381
ENST00000525200	3616	3417	283.844	72.6866
ENST00000527852	716	517	7.22665	12.2311
ENST00000529840	820	621	15.5767	21.9484
ENST00000530055	2416	2217	723.745	285.653
ENST00000525593	928	729	78.1213	93.7694
ENST00000527963	479	280	0	0
ENST00000398536	1403	1204	0	0
ENST00000398534	1185	986	1	0.887447
ENST00000528743	1189	990	1	0.883861
ENST00000398531	1173	974	2	1.79676
ENST00000398530	1021	822	0	0
ENST00000525199	3442	3243	4	1.07928
ENST00000328698	370	171	0	0
ENST00000679695	1167	968	10.3392	9.34607
ENST00000532852	754	555	10.4812	16.5248
ENST00000679412	4792	4593	40.0148	7.6233
ENST00000528511	933	734	0	0
ENST00000529844	1781	1582	16.1957	8.95802
ENST00000529513	655	456	0.00856195	0.0164296
ENST00000533047	564	365	0	0
ENST00000534704	580	381	7.96067	18.2828
ENST00000528184	588	389	0	0
ENST00000530210	213	15.7588	1	55.526
ENST00000530058	571	372	0	0
ENST00000393711	608	409	15.8481	33.9058
ENST00000530655	786	587	0	0
ENST00000533380	870	671	0	0
ENST00000393713	2132	1933	0	0
ENST00000361756	2282	2083	457.018	191.983
ENST00000526549	2375	2176	65.0318	26.1509
ENST00000525243	812	613	55.1018	78.6547
ENST00000530137	2202	2003	9.52105e-05	4.15933e-05
ENST00000497194	4080	3881	127.413	28.7269
ENST00000393705	1549	1350	66.599	43.1671
ENST00000393703	1697	1498	25.0537	14.6345
ENST00000337131	1606	1407	18.0826	11.2457
ENST00000620017	1566	1367	8.81707	5.64384
ENST00000531053	853	654	0	0
ENST00000343898	1720	1521	31.5905	18.1738
ENST00000404792	2172	1973	15.3744	6.81853
ENST00000534583	1201	1002	0	0
ENST00000260049	1354	1155	87.268	66.1138
ENST00000393707	1037	838	25.0646	26.172
ENST00000541584	3557	3358	986.609	257.089
ENST00000351960	3775	3576	0.00236228	0.000578034
ENST00000358965	7227	7028	1.63547e-06	2.03624e-07
ENST00000393695	7198	6999	2056.63	257.122
ENST00000620566	7012	6813	2545.29	326.903
ENST00000613205	3940	3741	0	0
ENST00000545721	2796	2597	428.232	144.287
ENST00000542977	2766	2567	145.85	49.7163
ENST00000537217	2331	2132	27.77	11.3974
ENST00000544238	792	593	0	0
ENST00000543937	911	712	13.2096	16.2341
ENST00000543009	874	675	7.33272	9.50562
ENST00000537930	582	383	0	0
ENST00000544129	600	401	7.53248	16.4366
ENST00000535947	576	377	0	0
ENST00000535087	606	407	12.2037	26.2372
ENST00000368959	583	384	0	0
ENST00000541719	583	384	1.31358	2.99327
ENST00000366394	539	340	7.29827	18.7828
ENST00000541641	589	390	0	0
ENST00000535111	582	383	8.97744	20.5103
ENST00000535838	582	383	5.2697	12.0394
ENST00000546131	280	81	3.21409	34.721
ENST00000307198	3604	3405	0	0
ENST00000646163	773	574	0	0
ENST00000643715	1002	803	0	0
ENST00000439209	801	602	0	0
ENST00000427369	3299	3100	0	0
ENST00000544409	3182	2983	14.9097	4.37357
ENST00000538413	1619	1420	11.2514	6.93327
ENST00000642648	2457	2258	0.017314	0.00670953
ENST00000535883	1154	955	0	0
ENST00000647530	1247	1048	15.751	13.1512
ENST00000539271	728	529	0	0
ENST00000642510	2049	1850	11.2035	5.29909
ENST00000423494	1270	1071	3.53471	2.88791
ENST00000539587	428	229	0	0
ENST00000536917	1179	980	0	0
ENST00000538478	814	615	0	0
ENST00000289488	2129	1930	50.7394	23.0042
ENST00000645358	980	781	0	0
ENST00000324866	2402	2203	21.0262	8.35151
ENST00000642478	968	769	10.7567	12.2397
ENST00000542846	527	328	0	0
ENST00000541614	726	527	0	0
ENST00000545249	965	766	24.1132	27.5451
ENST00000535107	619	420	7.37449	15.3639
ENST00000544594	849	650	0	0
ENST00000278671	1089	890	1525.1	1499.43
ENST00000538404	1346	1147	22.4168	17.1013
ENST00000535872	899	700	0	0
ENST00000541899	1209	1010	0	0
ENST00000502597	1481	1282	33.8141	23.0796
ENST00000543050	807	608	0	0
ENST00000538117	580	381	0	0
ENST00000543587	883	684	0	0
ENST00000227618	801	602	262.493	381.541
ENST00000545680	872	673	13.4606	17.5013
ENST00000542531	812	613	40.1559	57.3203
ENST00000535234	848	649	47.6137	64.1958
ENST00000545944	704	505	90.0182	155.976
ENST00000538393	867	668	226.229	296.34
ENST00000535503	734	535	22.2792	36.4388
ENST00000538919	849	650	16.4102	22.0912
ENST00000537644	606	407	0.000679158	0.00146014
ENST00000438939	330	131	0	0
ENST00000545333	468	269	10.469	34.0543
ENST00000539395	563	364	5.86641	14.1023
ENST00000622388	749	550	0	0
ENST00000612844	992	793	0	0
ENST00000611028	849	650	0	0
ENST00000546166	335	136	0	0
ENST00000312293	1130	931	0	0
ENST00000393681	1061	862	0	0
ENST00000675784	945	746	0	0
ENST00000393679	1331	1132	0	0
ENST00000393676	930	731	0	0
ENST00000449475	1242	1043	0	0
ENST00000454954	951	752	6	6.98156
ENST00000541003	551	352	0	0
ENST00000539412	647	448	0	0
ENST00000298223	1112	913	0	0
ENST00000536778	697	498	0	0
ENST00000535625	610	411	0	0
ENST00000321324	699	500	0	0
ENST00000538353	556	357	0	0
ENST00000540973	375	176	4.07222	20.2459
ENST00000543234	275	76	19.3427	222.701
ENST00000298229	4789	4590	1205.99	229.905
ENST00000538751	4656	4457	1027.81	201.785
ENST00000540329	741	542	6.47779	10.458
ENST00000537656	550	351	13.8099	34.4273
ENST00000535985	353	154	0	0
ENST00000541752	856	657	33.1966	44.2128
ENST00000320683	717	518	6.3069	10.6538
ENST00000546310	928	729	0	0
ENST00000298231	1699	1500	0	0
ENST00000294053	10053	9854	8.85316	0.786149
ENST00000538039	9963	9764	763.547	68.4269
ENST00000437826	3379	3180	90.9519	25.0267
ENST00000642187	1609	1410	0	0
ENST00000535990	2203	2004	2.19034e-08	9.56388e-09
ENST00000340729	2071	1872	155.396	72.6363
ENST00000543042	2276	2077	0	0
ENST00000535477	2133	1934	0	0
ENST00000538021	1108	909	66.9899	64.4859
ENST00000642288	1421	1222	0.0144308	0.0103333
ENST00000544683	624	425	13.9686	28.7595
ENST00000539148	564	365	1.18354e-05	2.83733e-05
ENST00000646117	1614	1415	0	0
ENST00000536297	479	280	0	0
ENST00000542555	612	413	3.27892	6.94703
ENST00000334456	4284	4085	0	0
ENST00000376450	3355	3156	0	0
ENST00000539367	3096	2897	0	0
ENST00000444035	4193	3994	0	0
ENST00000544570	3119	2920	0	0
ENST00000418754	2855	2656	1	0.329451
ENST00000540345	3027	2828	0	0
ENST00000420501	1027	828	0	0
ENST00000441209	982	783	0	0
ENST00000542223	639	440	0	0
ENST00000475807	1009	810	0	0
ENST00000538299	515	316	0	0
ENST00000536308	597	398	0	0
ENST00000543750	563	364	0	0
ENST00000543575	544	345	0	0
ENST00000541998	593	394	0	0
ENST00000538749	553	354	0	0
ENST00000537631	527	328	0	0
ENST00000535701	543	344	0	0
ENST00000542969	611	412	0	0
ENST00000546038	574	375	0	0
ENST00000536458	344	145	0	0
ENST00000393609	5156	4957	920.639	162.513
ENST00000359373	5767	5568	2.57209e-06	4.04209e-07
ENST00000455638	2683	2484	738.483	260.141
ENST00000393605	4778	4579	190.184	36.3432
ENST00000334211	4942	4743	1785.56	329.414
ENST00000426523	4066	3867	1.04768	0.237069
ENST00000429686	3883	3684	84.9456	20.1762
ENST00000542596	699	500	0	0
ENST00000536885	639	440	9.14954	18.1956
ENST00000427971	1101	902	0	0
ENST00000452383	994	795	15.9866	17.5958
ENST00000537351	426	227	0	0
ENST00000543304	1513	1314	233.868	155.738
ENST00000334805	2330	2131	68.5681	28.1552
ENST00000538536	1678	1479	0	0
ENST00000545082	1085	886	52.9091	52.2536
ENST00000544767	509	310	0	0
ENST00000537947	1100	901	16.9155	16.4278
ENST00000536728	451	252	7.04744	24.4709
ENST00000400925	541	342	8.82019	22.5669
ENST00000542989	839	640	40.6865	55.6275
ENST00000546314	620	421	0	0
ENST00000539138	511	312	0.0350349	0.0982574
ENST00000535054	460	261	0	0
ENST00000536290	438	239	2.15	7.87155
ENST00000536377	798	599	0	0
ENST00000540587	558	359	0	0
ENST00000534905	1614	1415	44.1839	27.3229
ENST00000321297	2140	1941	115.856	52.2291
ENST00000435507	2254	2055	22.5197	9.58892
ENST00000544490	3731	3532	391.091	96.8894
ENST00000540567	1492	1293	142.456	96.4055
ENST00000541999	537	338	0	0
ENST00000535830	963	764	0	0
ENST00000538973	1456	1257	14.5398	10.1215
ENST00000541367	1575	1376	67.7734	43.0983
ENST00000540222	1400	1201	118.861	86.5994
ENST00000537837	784	585	32.7718	49.0189
ENST00000541554	295	96	0	0
ENST00000311172	4340	4141	442.389	93.4798
ENST00000409418	4710	4511	2324.61	450.917
ENST00000409314	4509	4310	26.15	5.30901
ENST00000409263	932	733	28.8263	34.4116
ENST00000458644	2215	2016	0	0
ENST00000409853	1867	1668	17.2573	9.05305
ENST00000432043	578	379	13.3451	30.8107
ENST00000543644	321	122	2.27899	16.3456
ENST00000422375	587	388	15.0898	34.0307
ENST00000393597	8619	8420	10	1.03922
ENST00000311131	2660	2461	0	0
ENST00000393596	2174	1975	0	0
ENST00000393592	1556	1357	0	0
ENST00000540342	2290	2091	0	0
ENST00000679753	8924	8725	45.1707	4.53013
ENST00000542092	1674	1475	0	0
ENST00000349767	1700	1501	0	0
ENST00000618468	2457	2258	0	0
ENST00000393591	1829	1630	0	0
ENST00000393590	2406	2207	0	0
ENST00000540124	2356	2157	0	0
ENST00000536225	1791	1592	0	0
ENST00000535931	2171	1972	0	0
ENST00000544437	2298	2099	0	0
ENST00000680955	2743	2544	4.82932	1.66107
ENST00000538328	2628	2429	0	0
ENST00000680825	2404	2205	0	0
ENST00000263674	8163	7964	617.652	67.8628
ENST00000544519	579	380	6.7084	15.4474
ENST00000643371	4962	4763	281.639	51.7406
ENST00000064780	3402	3203	434.589	118.725
ENST00000545687	586	387	4.45947	10.083
ENST00000544075	744	545	10.8829	17.473
ENST00000393580	2669	2470	493.069	174.675
ENST00000356467	7192	6993	1071.93	134.129
ENST00000064778	7296	7097	99.0722	12.2151
ENST00000450446	1364	1165	0	0
ENST00000398492	2275	2076	0	0
ENST00000536527	433	234	0	0
ENST00000354190	1977	1778	4.34989	2.14075
ENST00000227214	2016	1817	0	0
ENST00000398494	2061	1862	0	0
ENST00000543085	632	433	0	0
ENST00000545798	534	335	0	0
ENST00000539157	586	387	0	0
ENST00000546251	562	363	1.65011	3.97765
ENST00000535582	567	368	0	0
ENST00000538227	577	378	0	0
ENST00000543524	656	457	0	0
ENST00000541597	685	486	0	0
ENST00000535129	1049	850	0	0
ENST00000542389	618	419	0	0
ENST00000540431	579	380	0	0
ENST00000336083	3326	3127	1295.96	362.645
ENST00000310653	3389	3190	640.809	175.775
ENST00000541973	1104	905	24.2338	23.4311
ENST00000536566	1267	1068	0	0
ENST00000541588	758	559	0	0
ENST00000545625	447	248	0	0
ENST00000540771	699	500	0	0
ENST00000537446	447	248	0	0
ENST00000508278	1560	1361	16.2976	10.4782
ENST00000310614	1500	1301	88.235	59.3448
ENST00000540162	1004	805	195.847	212.883
ENST00000544140	996	797	2.04341	2.24345
ENST00000544819	742	543	48.8199	78.6713
ENST00000497094	531	332	13.8522	36.5091
ENST00000411840	1197	998	101.559	89.0444
ENST00000535277	598	399	7.5965	16.6594
ENST00000398483	1058	859	0	0
ENST00000542303	661	462	90.5995	171.594
ENST00000537007	287	88	0	0
ENST00000543058	699	500	0	0
ENST00000314282	1922	1723	28.15	14.2959
ENST00000355693	818	619	842.236	1190.59
ENST00000545127	922	723	66.0075	79.8867
ENST00000541455	1038	839	43.0737	44.923
ENST00000537289	582	383	47.6829	108.939
ENST00000541951	1383	1184	89.1333	65.873
ENST00000504441	975	776	5.12027	5.77365
ENST00000543814	882	683	0	0
ENST00000535604	1695	1496	0	0
ENST00000542293	667	468	0	0
ENST00000536003	1639	1440	83.6437	50.8265
ENST00000310571	4954	4755	110.646	20.3613
ENST00000544552	1612	1413	46.2384	28.6339
ENST00000546039	805	606	10.7656	15.5448
ENST00000376384	1500	1301	178.541	120.083
ENST00000536582	582	383	3.91108	8.93545
ENST00000544909	1802	1603	0	0
ENST00000540659	349	150	0	0
ENST00000339764	1162	963	8.14228	7.39841
ENST00000537753	912	713	0.116854	0.143408
ENST00000542350	776	577	6.53103	9.90433
ENST00000543947	1779	1580	8.20984	4.5467
ENST00000663595	1644	1445	3415.37	2068.19
ENST00000310473	1675	1476	20.445	12.1205
ENST00000536983	1413	1214	0	0
ENST00000545212	389	190	0	0
ENST00000539764	464	265	1.18158	3.90154
ENST00000314032	2277	2078	16.8552	7.09752
ENST00000426995	1406	1207	0	0
ENST00000544614	551	352	1.14484	2.84592
ENST00000442398	7683	7484	163.889	19.1618
ENST00000680231	6977	6778	51.354	6.62967
ENST00000334126	7939	7740	47.8396	5.40837
ENST00000681609	7777	7578	297.748	34.3806
ENST00000681291	7767	7568	13.8845	1.60534
ENST00000680839	7289	7090	64.0921	7.91002
ENST00000681924	7808	7609	0	0
ENST00000680665	7977	7778	0	0
ENST00000681811	7614	7415	1.44049e-07	1.69988e-08
ENST00000681385	7361	7162	9.01001e-07	1.1008e-07
ENST00000681143	7297	7098	1.27203e-08	1.56812e-09
ENST00000679415	7670	7471	0	0
ENST00000679906	7598	7399	0	0
ENST00000681829	7206	7007	0	0
ENST00000681310	5983	5784	0	0
ENST00000313663	6283	6084	5.41846e-05	7.79301e-06
ENST00000414160	6007	5808	0	0
ENST00000538361	6163	5964	0	0
ENST00000680718	3216	3017	100.048	29.0168
ENST00000539061	2640	2441	86.778	31.1072
ENST00000680645	2401	2202	48.0558	19.0962
ENST00000681345	767	568	0	0
ENST00000535954	574	375	0	0
ENST00000328257	2487	2288	1827	698.718
ENST00000398427	2496	2297	0	0
ENST00000524388	2627	2428	5	1.80194
ENST00000532689	549	350	0	0
ENST00000525968	2045	1846	0	0
ENST00000331597	2255	2056	0	0
ENST00000427714	2248	2049	0	0
ENST00000298198	8477	8278	29	3.06543
ENST00000310128	3064	2865	15.9864	4.88255
ENST00000525550	935	736	0	0
ENST00000532569	585	386	0	0
ENST00000531854	607	408	0	0
ENST00000529425	555	356	2.01355	4.94916
ENST00000526855	550	351	0	0
ENST00000310109	2333	2134	40.834	16.7435
ENST00000527115	769	570	10.166	15.606
ENST00000528085	218	19.7438	0	0
ENST00000528481	513	314	6.01227	16.7544
ENST00000263681	3788	3589	1059.42	258.293
ENST00000527458	2122	1923	10.3943	4.7297
ENST00000532497	1700	1501	0	0
ENST00000530511	854	655	0	0
ENST00000531615	544	345	0	0
ENST00000524752	710	511	28.1747	48.2456
ENST00000532954	564	365	0	0
ENST00000529912	344	145	0	0
ENST00000525413	669	470	0	0
ENST00000376324	1665	1466	0	0
ENST00000263671	1712	1513	0	0
ENST00000376332	1908	1709	0	0
ENST00000534276	1415	1216	0	0
ENST00000528471	1321	1122	0	0
ENST00000528789	1219	1020	0	0
ENST00000299563	7842	7643	580.656	66.4774
ENST00000527301	340	141	0	0
ENST00000530562	2339	2140	25.8403	10.5658
ENST00000340360	5681	5482	127.208	20.3047
ENST00000684022	4929	4730	31.7035	5.86497
ENST00000321448	4695	4496	55.9656	10.8922
ENST00000531849	5084	4885	133.687	23.9467
ENST00000531449	1588	1389	2.67734	1.68663
ENST00000527087	2505	2306	17.7276	6.72681
ENST00000525407	986	787	0	0
ENST00000528219	1016	817	24.3069	26.0331
ENST00000531852	690	491	5.22689	9.31495
ENST00000530257	612	413	87.6493	185.702
